CI,source_file,status,rows_total,rows_complete,rows_inside_domain,inside_ratio_complete,inside_ratio_raw,environment_observed_grids,environment_grid_coverage,observed_building_grids,observed_building_fraction,environment_label_conflict_grids,environment_label_conflict_fraction,building_fraction,measured_outdoor_rows,candidate_target_grids,candidate_target_grid_coverage,excluded_target_on_building_grids,excluded_target_on_building_fraction,measured_outdoor_grids,measured_grid_coverage,multi_measurement_target_grids,multi_measurement_target_fraction,target_on_building_grids,target_on_building_fraction,rsp_dbm,gain_db_min,gain_db_max,gain_below_source_range_grids,gain_above_source_range_grids,gain_outside_source_range_fraction
1866901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,41,41,41,1.0,1.0,38,0.011875,18,0.47368421052631576,1,0.02631578947368421,0.15906250476837158,23,21,0.0065625,1,0.047619047619047616,20,0.00625,2,0.1,0,0.0,10.2,-130.2,-92.2,0,0,0.0
2605701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1045,1045,1045,1.0,1.0,859,0.2684375,154,0.17927823050058206,49,0.0570430733410943,0.13906249403953552,874,754,0.235625,49,0.0649867374005305,705,0.2203125,107,0.15177304964539007,0,0.0,9.2,-121.2,-69.53,0,0,0.0
160601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,488,488,488,1.0,1.0,417,0.1303125,214,0.513189448441247,23,0.05515587529976019,0.4621874988079071,257,226,0.070625,23,0.10176991150442478,203,0.0634375,28,0.13793103448275862,0,0.0,12.2,-130.45,-96.7,0,0,0.0
145401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,757,757,757,1.0,1.0,617,0.1928125,302,0.48946515397082657,53,0.08589951377633712,0.7456250190734863,417,368,0.115,53,0.14402173913043478,315,0.0984375,44,0.13968253968253969,0,0.0,11.2,-131.2,-85.025,0,0,0.0
1935401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,702,702,702,1.0,1.0,579,0.1809375,52,0.08981001727115717,3,0.0051813471502590676,0.10999999940395355,644,530,0.165625,3,0.005660377358490566,527,0.1646875,103,0.1954459203036053,0,0.0,9.2,-126.2,-86.08,0,0,0.0
1736401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1598,1598,1598,1.0,1.0,1161,0.3628125,576,0.49612403100775193,158,0.13608957795004306,0.6231250166893005,914,743,0.2321875,158,0.2126514131897712,585,0.1828125,126,0.2153846153846154,0,0.0,9.2,-134.45,-73.14,0,0,0.0
3053101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1489,1489,1489,1.0,1.0,1096,0.3425,157,0.14324817518248176,63,0.05748175182481752,0.15687499940395355,1316,1002,0.313125,63,0.06287425149700598,939,0.2934375,262,0.2790202342917998,0,0.0,9.2,-122.7,-72.2,0,0,0.0
322801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1587,1587,1587,1.0,1.0,1399,0.4371875,213,0.1522516082916369,7,0.005003573981415297,0.11687500029802322,1362,1193,0.3728125,7,0.00586756077116513,1186,0.370625,158,0.13322091062394603,0,0.0,12.2,-122.2,-79.7,0,0,0.0
2501601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,3275,3275,3275,1.0,1.0,2143,0.6696875,1125,0.5249650023331778,419,0.19552029864675688,0.5218750238418579,1909,1437,0.4490625,419,0.2915796798886569,1018,0.318125,318,0.31237721021611004,0,0.0,9.2,-126.45,-84.2,0,0,0.0
1786901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,76,76,76,1.0,1.0,76,0.02375,4,0.05263157894736842,0,0.0,0.16562500596046448,72,72,0.0225,0,0.0,72,0.0225,0,0.0,0,0.0,9.2,-118.7,-89.2,0,0,0.0
3185401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1805,1805,1805,1.0,1.0,1206,0.376875,502,0.41625207296849087,261,0.21641791044776118,0.22312499582767487,1187,965,0.3015625,261,0.2704663212435233,704,0.22,157,0.22301136363636365,0,0.0,12.2,-126.7,-73.04,0,0,0.0
2292901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,254,254,254,1.0,1.0,217,0.0678125,45,0.2073732718894009,8,0.03686635944700461,0.05624999850988388,204,180,0.05625,8,0.044444444444444446,172,0.05375,24,0.13953488372093023,0,0.0,16.2,-118.2,-78.2,0,0,0.0
1292101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1797,1797,1797,1.0,1.0,1473,0.4603125,717,0.48676171079429736,106,0.07196198234894773,0.4625000059604645,988,862,0.269375,106,0.12296983758700696,756,0.23625,106,0.1402116402116402,0,0.0,12.2,-149.2,-89.39,1,0,0.0013227513227513227
1896501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1947,1947,1947,1.0,1.0,1244,0.38875,706,0.567524115755627,281,0.22588424437299034,0.6340625286102295,1089,819,0.2559375,281,0.3431013431013431,538,0.168125,165,0.3066914498141264,0,0.0,9.2,-129.7,-81.2,0,0,0.0
1567601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,696,696,696,1.0,1.0,634,0.198125,234,0.36908517350157727,25,0.03943217665615142,0.2606250047683716,452,425,0.1328125,25,0.058823529411764705,400,0.125,25,0.0625,0,0.0,9.2,-125.2,-78.8,0,0,0.0
2610701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1251,1251,1251,1.0,1.0,1163,0.3634375,554,0.4763542562338779,44,0.037833190025795355,0.48124998807907104,681,653,0.2040625,44,0.06738131699846861,609,0.1903125,28,0.04597701149425287,0,0.0,11.2,-122.7,-70.45,0,0,0.0
2321501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1500,1500,1500,1.0,1.0,1106,0.345625,533,0.4819168173598553,162,0.14647377938517178,0.5387499928474426,896,735,0.2296875,162,0.22040816326530613,573,0.1790625,133,0.23211169284467714,0,0.0,9.2,-122.2,-72.2,0,0,0.0
2051501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,957,957,957,1.0,1.0,666,0.208125,143,0.2147147147147147,56,0.08408408408408409,0.16687500476837158,798,579,0.1809375,56,0.09671848013816926,523,0.1634375,167,0.3193116634799235,0,0.0,18.2,-133.2,-78.74,0,0,0.0
183901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1746,1746,1746,1.0,1.0,1178,0.368125,466,0.39558573853989815,176,0.1494057724957555,0.4124999940395355,1152,888,0.2775,176,0.1981981981981982,712,0.2225,169,0.23735955056179775,0,0.0,16.2,-134.2,-77.96000000000001,0,0,0.0
1255201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1135,1135,1135,1.0,1.0,958,0.299375,275,0.2870563674321503,50,0.05219206680584551,0.34031251072883606,840,733,0.2290625,50,0.06821282401091405,683,0.2134375,103,0.15080527086383602,0,0.0,9.2,-136.2,-89.2,0,0,0.0
340401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,295,295,295,1.0,1.0,266,0.083125,62,0.23308270676691728,2,0.007518796992481203,0.5412499904632568,229,206,0.064375,2,0.009708737864077669,204,0.06375,23,0.11274509803921569,0,0.0,11.2,-118.2,-77.53,0,0,0.0
481201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,964,964,964,1.0,1.0,648,0.2025,412,0.6358024691358025,164,0.25308641975308643,0.4115625023841858,467,400,0.125,164,0.41,236,0.07375,44,0.1864406779661017,0,0.0,11.2,-150.7,-78.53,1,0,0.00423728813559322
2691701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,850,850,850,1.0,1.0,743,0.2321875,97,0.13055181695827725,16,0.021534320323014805,0.10999999940395355,745,662,0.206875,16,0.02416918429003021,646,0.201875,79,0.12229102167182662,0,0.0,9.2,-121.2,-74.2,0,0,0.0
1757301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1844,1844,1844,1.0,1.0,1071,0.3346875,462,0.43137254901960786,189,0.17647058823529413,0.3868750035762787,1239,798,0.249375,189,0.23684210526315788,609,0.1903125,247,0.40558292282430214,0,0.0,9.2,-130.7,-84.7,0,0,0.0
1056501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,684,684,684,1.0,1.0,535,0.1671875,367,0.685981308411215,54,0.10093457943925234,0.5034375190734863,265,222,0.069375,54,0.24324324324324326,168,0.0525,26,0.15476190476190477,0,0.0,12.2,-133.2,-92.0,0,0,0.0
2058901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,2121,2121,2121,1.0,1.0,1437,0.4490625,835,0.58107167710508,239,0.1663187195546277,0.6581249833106995,1059,841,0.2628125,239,0.28418549346016647,602,0.188125,154,0.2558139534883721,0,0.0,9.2,-122.2,-79.4,0,0,0.0
1903301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,2800,2800,2800,1.0,1.0,1849,0.5778125,605,0.327203893996755,277,0.14981070849107625,0.3359375,2094,1521,0.4753125,277,0.18211702827087442,1244,0.38875,408,0.3279742765273312,0,0.0,9.2,-117.7,-74.7,0,0,0.0
246501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1679,1679,1679,1.0,1.0,1314,0.410625,400,0.30441400304414,89,0.06773211567732115,0.28593748807907104,1203,1003,0.3134375,89,0.08873379860418744,914,0.285625,173,0.18927789934354486,0,0.0,12.2,-127.7,-65.3,0,0,0.0
1115701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1321,1321,1321,1.0,1.0,1103,0.3446875,340,0.3082502266545784,38,0.03445149592021759,0.3799999952316284,963,801,0.2503125,38,0.04744069912609238,763,0.2384375,153,0.20052424639580602,0,0.0,16.2,-119.2,-80.7,0,0,0.0
3186401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1003,1003,1001,0.9980059820538385,0.9980059820538385,633,0.1978125,343,0.5418641390205371,113,0.17851500789889416,0.6146875023841858,530,403,0.1259375,113,0.2803970223325062,290,0.090625,73,0.2517241379310345,0,0.0,9.2,-127.2,-76.7,0,0,0.0
1220101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1923,1923,1923,1.0,1.0,1210,0.378125,576,0.47603305785123967,192,0.15867768595041323,0.5490624904632568,1209,826,0.258125,192,0.2324455205811138,634,0.198125,270,0.42586750788643535,0,0.0,11.2,-113.7,-74.24,0,0,0.0
1684201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1871,1871,1871,1.0,1.0,1238,0.386875,804,0.6494345718901454,233,0.18820678513731826,0.559374988079071,796,667,0.2084375,233,0.3493253373313343,434,0.135625,88,0.20276497695852536,0,0.0,11.2,-132.53,-81.7,0,0,0.0
1881801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,293,293,293,1.0,1.0,231,0.0721875,108,0.4675324675324675,28,0.12121212121212122,0.48093751072883606,175,151,0.0471875,28,0.18543046357615894,123,0.0384375,19,0.15447154471544716,0,0.0,9.2,-128.2,-85.7,0,0,0.0
345601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1260,1260,1260,1.0,1.0,1002,0.313125,505,0.5039920159680639,67,0.06686626746506986,0.5993750095367432,696,564,0.17625,67,0.11879432624113476,497,0.1553125,99,0.19919517102615694,0,0.0,14.2,-130.7,-80.2,0,0,0.0
1463101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1162,1162,1162,1.0,1.0,965,0.3015625,347,0.35958549222797925,66,0.06839378238341969,0.4934374988079071,790,684,0.21375,66,0.09649122807017543,618,0.193125,92,0.1488673139158576,0,0.0,12.2,-132.7,-77.7,0,0,0.0
222801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1850,1850,1850,1.0,1.0,1357,0.4240625,563,0.4148857774502579,119,0.08769344141488578,0.5009375214576721,1208,913,0.2853125,119,0.1303395399780942,794,0.248125,226,0.28463476070528965,0,0.0,9.2,-128.2,-71.84,0,0,0.0
1287201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1755,1755,1755,1.0,1.0,1444,0.45125,388,0.26869806094182824,85,0.05886426592797784,0.2775000035762787,1348,1141,0.3565625,85,0.07449605609114812,1056,0.33,198,0.1875,0,0.0,12.2,-131.7,-71.91,0,0,0.0
2927601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,874,874,874,1.0,1.0,621,0.1940625,134,0.21578099838969403,55,0.08856682769726248,0.5065624713897705,724,542,0.169375,55,0.1014760147601476,487,0.1521875,139,0.28542094455852157,0,0.0,9.2,-145.7,-67.2,0,0,0.0
2569201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,436,436,436,1.0,1.0,388,0.12125,177,0.45618556701030927,13,0.03350515463917526,0.4534375071525574,246,224,0.07,13,0.05803571428571429,211,0.0659375,21,0.0995260663507109,0,0.0,12.2,-128.7,-78.87,0,0,0.0
3183301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,747,747,747,1.0,1.0,610,0.190625,32,0.05245901639344262,3,0.004918032786885246,0.03812500089406967,711,581,0.1815625,3,0.0051635111876075735,578,0.180625,114,0.1972318339100346,0,0.0,9.2,-119.7,-76.2,0,0,0.0
1995701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,841,841,841,1.0,1.0,561,0.1753125,301,0.5365418894830659,65,0.11586452762923351,0.4090625047683716,474,325,0.1015625,65,0.2,260,0.08125,94,0.36153846153846153,0,0.0,9.2,-122.2,-78.2,0,0,0.0
1255401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1231,1231,1231,1.0,1.0,1047,0.3271875,312,0.2979942693409742,45,0.04297994269340974,0.4803124964237213,884,780,0.24375,45,0.057692307692307696,735,0.2296875,97,0.13197278911564625,0,0.0,9.2,-114.2,-79.5,0,0,0.0
392401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1547,1547,1547,1.0,1.0,1058,0.330625,456,0.43100189035916825,95,0.08979206049149338,0.48750001192092896,925,697,0.2178125,95,0.13629842180774748,602,0.188125,157,0.260797342192691,0,0.0,10.2,-127.53,-74.14500000000001,0,0,0.0
2494701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1824,1824,1824,1.0,1.0,1394,0.435625,635,0.45552367288378764,152,0.10903873744619799,0.5028125047683716,1105,911,0.2846875,152,0.1668496158068057,759,0.2371875,149,0.1963109354413702,0,0.0,9.2,-122.7,-77.2,0,0,0.0
1792701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1211,1211,1211,1.0,1.0,851,0.2659375,308,0.3619271445358402,95,0.11163337250293771,0.24906249344348907,850,638,0.199375,95,0.14890282131661442,543,0.1696875,201,0.3701657458563536,0,0.0,14.0,-129.32999999999998,-81.69,0,0,0.0
253601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1186,1186,1186,1.0,1.0,925,0.2890625,376,0.4064864864864865,96,0.10378378378378378,0.4025000035762787,743,645,0.2015625,96,0.14883720930232558,549,0.1715625,84,0.15300546448087432,0,0.0,9.2,-148.7,-85.7,3,0,0.00546448087431694
135201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,2304,2304,2304,1.0,1.0,1713,0.5353125,720,0.4203152364273205,149,0.08698190309398715,0.47843751311302185,1445,1142,0.356875,149,0.13047285464098074,993,0.3103125,235,0.2366565961732125,0,0.0,16.2,-128.53,-80.87,0,0,0.0
1759601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,775,775,775,1.0,1.0,620,0.19375,200,0.3225806451612903,36,0.05806451612903226,0.4559375047683716,551,456,0.1425,36,0.07894736842105263,420,0.13125,80,0.19047619047619047,0,0.0,9.2,-124.87,-89.7,0,0,0.0
2386501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,568,568,568,1.0,1.0,440,0.1375,222,0.5045454545454545,49,0.11136363636363636,0.3478125035762787,313,267,0.0834375,49,0.18352059925093633,218,0.068125,34,0.1559633027522936,0,0.0,14.2,-139.7,-76.31,0,0,0.0
3057301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1527,1527,1527,1.0,1.0,1135,0.3546875,662,0.5832599118942732,126,0.11101321585903083,0.5240625143051147,720,599,0.1871875,126,0.21035058430717862,473,0.1478125,98,0.20718816067653276,0,0.0,9.2,-131.2,-71.49,0,0,0.0
1909101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,703,703,703,1.0,1.0,612,0.19125,241,0.3937908496732026,18,0.029411764705882353,0.3318749964237213,437,389,0.1215625,18,0.04627249357326478,371,0.1159375,46,0.12398921832884097,0,0.0,11.2,-118.34,-79.7,0,0,0.0
3078101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1691,1691,1691,1.0,1.0,1134,0.354375,473,0.41710758377425045,166,0.14638447971781304,0.41093748807907104,1107,827,0.2584375,166,0.2007255139056832,661,0.2065625,184,0.2783661119515885,0,0.0,11.2,-126.7,-88.30000000000001,0,0,0.0
1014201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,907,907,907,1.0,1.0,818,0.255625,320,0.39119804400978,30,0.03667481662591687,0.4046874940395355,570,528,0.165,30,0.056818181818181816,498,0.155625,40,0.08032128514056225,0,0.0,16.2,-141.7,-83.7,0,0,0.0
601601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,2045,2045,2045,1.0,1.0,1201,0.3753125,486,0.40466278101582015,226,0.18817651956702747,0.38187500834465027,1424,941,0.2940625,226,0.24017003188097769,715,0.2234375,337,0.47132867132867134,0,0.0,9.2,-147.2,-75.7,1,0,0.0013986013986013986
225201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1647,1647,1647,1.0,1.0,1139,0.3559375,256,0.2247585601404741,67,0.058823529411764705,0.2290624976158142,1352,950,0.296875,67,0.07052631578947369,883,0.2759375,298,0.33748584371460927,0,0.0,9.2,-119.53,-77.2,0,0,0.0
1980601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1197,1197,1197,1.0,1.0,892,0.27875,256,0.28699551569506726,76,0.08520179372197309,0.2524999976158142,904,712,0.2225,76,0.10674157303370786,636,0.19875,142,0.22327044025157233,0,0.0,16.2,-129.7,-69.7,0,0,0.0
3141201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,839,839,839,1.0,1.0,782,0.244375,63,0.08056265984654731,7,0.008951406649616368,0.09218750149011612,775,726,0.226875,7,0.009641873278236915,719,0.2246875,49,0.06815020862308763,0,0.0,9.2,-139.7,-78.2,0,0,0.0
386301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,2077,2077,2074,0.9985556090515166,0.9985556090515166,1359,0.4246875,428,0.3149374540103017,172,0.12656364974245768,0.3100000023841858,1552,1103,0.3446875,172,0.1559383499546691,931,0.2909375,309,0.3319011815252417,0,0.0,14.2,-127.2,-87.87,0,0,0.0
3241201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,744,744,744,1.0,1.0,655,0.2046875,0,0.0,0,0.0,0.0,744,655,0.2046875,0,0.0,655,0.2046875,84,0.1282442748091603,0,0.0,12.2,-131.53,-74.7,0,0,0.0
3134001,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,157,157,157,1.0,1.0,147,0.0459375,0,0.0,0,0.0,0.0,157,147,0.0459375,0,0.0,147,0.0459375,10,0.06802721088435375,0,0.0,9.2,-131.2,-91.7,0,0,0.0
1613701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1022,1022,1022,1.0,1.0,782,0.244375,250,0.319693094629156,64,0.08184143222506395,0.21562500298023224,721,596,0.18625,64,0.10738255033557047,532,0.16625,97,0.18233082706766918,0,0.0,9.2,-128.53,-91.755,0,0,0.0
1421901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,610,610,610,1.0,1.0,567,0.1771875,52,0.09171075837742504,2,0.003527336860670194,0.11468750238418579,557,517,0.1615625,2,0.0038684719535783366,515,0.1609375,40,0.07766990291262135,0,0.0,15.2,-123.87,-83.2,0,0,0.0
1841301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,538,538,538,1.0,1.0,436,0.13625,132,0.30275229357798167,27,0.06192660550458716,0.1159375011920929,395,331,0.1034375,27,0.08157099697885196,304,0.095,61,0.20065789473684212,0,0.0,14.0,-125.0,-77.5,0,0,0.0
2551701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,278,278,278,1.0,1.0,255,0.0796875,155,0.6078431372549019,10,0.0392156862745098,0.4412499964237213,113,110,0.034375,10,0.09090909090909091,100,0.03125,3,0.03,0,0.0,9.2,-122.7,-77.7,0,0,0.0
1242001,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1021,1021,1021,1.0,1.0,889,0.2778125,478,0.5376827896512936,45,0.05061867266591676,0.6431249976158142,525,456,0.1425,45,0.09868421052631579,411,0.1284375,64,0.15571776155717762,0,0.0,12.2,-138.2,-95.7,0,0,0.0
1271301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,1214,1214,1214,1.0,1.0,1096,0.3425,54,0.04927007299270073,8,0.0072992700729927005,0.14499999582767487,1146,1050,0.328125,8,0.007619047619047619,1042,0.325625,93,0.0892514395393474,0,0.0,9.2,-123.2,-69.7,0,0,0.0
157501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part7.pickle,prepared,2147,2147,2147,1.0,1.0,1468,0.45875,691,0.470708446866485,195,0.13283378746594005,0.5024999976158142,1247,972,0.30375,195,0.2006172839506173,777,0.2428125,202,0.25997425997426,0,0.0,14.2,-132.42,-83.7,0,0,0.0
